data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
06/01/2014 18:44,2,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,SN
06/01/2014 19:22,1,RUA,URSULA PAULINO                                    ,BETANIA                                           ,BAIRRO                        ,1232
06/01/2014 19:42,1,RUA,MARIA CONCEICAO BONFIM                            ,GOIANIA                                           ,BAIRRO                        ,235
06/01/2014 19:50,1,RUA,JACARINA                                          ,                                     ,                 ,SN
06/01/2014 19:50,2,RUA,TRES PONTAS                                       ,                                     ,                 ,SN
06/01/2014 20:15,1,RUA,SANTO ANTONIO DE LISBOA                           ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,112
06/01/2014 20:17,1,AVE,TERESA CRISTINA                                   ,PRADO                                             ,BAIRRO                        ,10360
06/01/2014 22:21,1,AVE,OTACILIO NEGRAO DE LIMA                           ,BRAUNAS                                           ,BAIRRO                        ,8070
07/01/2014 06:43,1,AVE,BRASIL                                            ,                                     ,                 ,SN
07/01/2014 06:43,2,RUA,DOS TIMBIRAS                                      ,                                     ,                 ,0
07/01/2014 06:43,3,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,SN
07/01/2014 07:30,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,JARDIM VITORIA                                    ,BAIRRO                        ,KM 458
07/01/2014 07:38,1,ROD,MG CINCO                                          ,ALVORADA                                          ,BAIRRO                        ,0
07/01/2014 07:40,1,RUA,EUCLASIO                                          ,SANTA EFIGENIA                                    ,BAIRRO                        ,325
07/01/2014 08:13,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO GABRIEL                                       ,BAIRRO                        ,KM 461
07/01/2014 08:25,1,RUA,JOSE RODRIGUES PEREIRA                            ,ESTORIL                                           ,BAIRRO                        ,SN
07/01/2014 08:25,2,RUA,SEBASTIAO STOKLER                                 ,ESTORIL                                           ,BAIRRO                        ,SN
07/01/2014 08:50,1,AVE,DOS BANDEIRANTES                                  ,COMITECO                                          ,BAIRRO                        ,185
07/01/2014 09:11,1,RUA,LAGOA DA PRATA                                    ,SALGADO FILHO                                     ,BAIRRO                        ,476
07/01/2014 09:19,1,RUA,BERNARDO GUIMARAES                                ,SAVASSI                                           ,BAIRRO                        ,920
07/01/2014 09:28,1,AVE,PRESIDENTE CARLOS LUZ                             ,APARECIDA SETIMA SECAO                            ,BAIRRO                        ,2550
07/01/2014 09:46,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,UNIVERSITARIO                                     ,BAIRRO                        ,KM 20
07/01/2014 10:29,1,AVE,SICILIA                                           ,BANDEIRANTES                                      ,BAIRRO                        ,695
07/01/2014 11:52,1,RUA,MONTE CASTELO                                     ,ITAPOA                                            ,BAIRRO                        ,347
07/01/2014 11:52,2,RUA,ENGENHEIRO VICENTE ASSUNCAO                       ,ITAPOA                                            ,BAIRRO                        ,SN
07/01/2014 13:17,1,AVE,WALDYR SOEIRO EMRICH                              ,MILIONARIOS                                       ,BAIRRO                        ,328
07/01/2014 13:40,1,RUA,MARIA DE LOURDES FARIA                            ,LETICIA                                           ,BAIRRO                        ,SN
07/01/2014 13:40,2,RUA,PADRE PEDRO PINTO                                 ,LETICIA                                           ,BAIRRO                        ,SN
07/01/2014 13:51,1,RUA,DA OLARIA                                         ,DIAMANTE                                          ,BAIRRO                        ,1131
07/01/2014 14:00,1,AVE,AUGUSTO DE LIMA                                   ,CENTRO                                            ,BAIRRO                        ,SN
07/01/2014 14:00,2,RUA,PADRE BELCHIOR                                    ,CENTRO                                            ,BAIRRO                        ,0
07/01/2014 14:00,3,RUA,SAO PAULO                                         ,CENTRO                                            ,BAIRRO                        ,SN
07/01/2014 15:00,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,0
07/01/2014 15:00,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,                                     ,                 ,14915
07/01/2014 15:36,1,AVE,DO CONTORNO                                       ,SANTO ANTONIO                                     ,BAIRRO                        ,6475
07/01/2014 15:43,1,AVE,LUXEMBURGO                                        ,EUROPA                                            ,BAIRRO                        ,58
07/01/2014 16:20,1,AVE,GETULIO VARGAS                                    ,FUNCIONARIOS                                      ,BAIRRO                        ,224
07/01/2014 16:30,1,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,70
07/01/2014 16:43,1,ROD,PREFEITO AMERICO GIANETTI                         ,SERRA VERDE                                       ,BAIRRO                        ,KM 15
07/01/2014 17:15,1,RUA,DO URUGUAI                                        ,SION                                              ,BAIRRO                        ,300
07/01/2014 17:18,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,3001
07/01/2014 17:24,1,RUA,MARIA DE LOURDES DA CRUZ                          ,MANTIQUEIRA                                       ,BAIRRO                        ,686
07/01/2014 17:42,1,AVE,AMAZONAS                                          ,CENTRO                                            ,BAIRRO                        ,SN
07/01/2014 17:42,2,RUA,SAO PAULO                                         ,CENTRO                                            ,BAIRRO                        ,0
07/01/2014 17:42,3,RUA,DOS TAMOIOS                                       ,CENTRO                                            ,BAIRRO                        ,SN
07/01/2014 17:56,1,RUA,DAS GABIROBAS                                     ,VILA CLORIS                                       ,VILA                          ,1
07/01/2014 18:02,1,RUA,SILVA ALVARENGA                                   ,SAO GERALDO                                       ,BAIRRO                        ,595
07/01/2014 18:07,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VILA MADRE GERTRUDES V                            ,BAIRRO                        ,KM 7
