data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
06/01/2013 19:46,1,RUA,TOPAZIO                                           ,JARDIM DOS COMERCIARIOS                           ,BAIRRO                        ,100
06/01/2013 20:44,1,RUA,DAS PETUNIAS                                      ,                                     ,                 ,0
06/01/2013 20:44,2,RUA,VITORIA REGIA                                     ,                                     ,                 ,0
06/01/2013 22:58,1,RUA,TEBAS                                             ,ALTO VERA CRUZ                                    ,BAIRRO                        ,0
06/01/2013 22:58,2,RUA,FERNAO DIAS                                       ,ALTO VERA CRUZ                                    ,BAIRRO                        ,0
06/01/2013 23:05,1,RUA,DESEMBARGADOR BRAULIO                             ,ALTO VERA CRUZ                                    ,BAIRRO                        ,1381
07/01/2013 05:59,1,RUA,ESPIRITO SANTO                                    ,CENTRO                                            ,BAIRRO                        ,643
07/01/2013 06:15,1,RUA,CIBIPURUNA                                        ,                                     ,                 ,115
07/01/2013 07:23,1,RUA,MELCHIOR DIAS                                     ,SAUDADE                                           ,BAIRRO                        ,14
07/01/2013 07:25,1,RUA,IZABEL BUENO                                      ,INDAIA                                            ,VILA                          ,533
07/01/2013 07:56,1,AVE,AMAZONAS                                          ,GAMELEIRA                                         ,BAIRRO                        ,6227
07/01/2013 07:59,1,AVE,ABILIO MACHADO                                    ,INCONFIDENCIA                                     ,BAIRRO                        ,652
07/01/2013 08:11,1,AVE,VILARINHO                                         ,                                     ,                 ,2720
07/01/2013 08:30,1,RUA,DO ITAMBE                                         ,FLORESTA                                          ,BAIRRO                        ,91
07/01/2013 09:25,1,RUA,PROFESSOR MORAES                                  ,SAVASSI                                           ,BAIRRO                        ,595
07/01/2013 10:01,1,AVE,CRISTIANO MACHADO                                 ,IPIRANGA                                          ,BAIRRO                        ,4001
07/01/2013 10:20,1,RUA,JOSE CLETO                                        ,SANTA CRUZ                                        ,BAIRRO                        ,1765
07/01/2013 10:51,1,AVE,SARAMENHA                                         ,FLORAMAR                                          ,BAIRRO                        ,189
07/01/2013 12:01,1,RUA,DOS GUAICURUS                                     ,CENTRO                                            ,BAIRRO                        ,436
07/01/2013 14:03,1,RUA,SENHORA DO PORTO                                  ,                                     ,                 ,SN
07/01/2013 14:03,2,RUA,MANUEL ALVES                                      ,                                     ,                 ,SN
07/01/2013 14:15,1,AVE,AMAZONAS                                          ,                                     ,                 ,S/N
07/01/2013 14:15,2,RUA,DOS GOITACAZES                                    ,                                     ,                 ,0
07/01/2013 14:15,3,RUA,SANTA CATARINA                                    ,                                     ,                 ,S/N
07/01/2013 14:30,1,RUA,ANTONIO JOSE DOS SANTOS                           ,CEU AZUL                                          ,BAIRRO                        ,240
07/01/2013 14:50,1,RUA,PAULINIA                                          ,ITAIPU                                            ,BAIRRO                        ,200
07/01/2013 14:51,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VILA OESTE                                        ,VILA                          ,KM 9
07/01/2013 15:05,1,RUA,AURELIO LOPES                                     ,DIAMANTE                                          ,BAIRRO                        ,20
07/01/2013 15:06,1,AVE,VEREADOR CICERO ILDEFONSO                         ,CORACAO EUCARISTICO                               ,BAIRRO                        ,333
07/01/2013 15:21,1,RUA,PADRE LUIZ CARLOS                                 ,DAS INDUSTRIAS                                    ,BAIRRO                        ,112
07/01/2013 15:55,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,BURITIS                                           ,BAIRRO                        ,KM 540
07/01/2013 16:37,1,AVE,AMAZONAS                                          ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,8555
07/01/2013 16:40,1,AVE,AMAZONAS                                          ,                                     ,                 ,0
07/01/2013 16:40,2,RUA,BERNARDO GUIMARAES                                ,                                     ,                 ,0
07/01/2013 16:40,3,RUA,OURO PRETO                                        ,                                     ,                 ,0
07/01/2013 16:40,4,AVE,BARBACENA                                         ,                                     ,                 ,0
07/01/2013 16:57,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LIBERDADE                                         ,BAIRRO                        ,6510
07/01/2013 17:22,1,AVE,AMAZONAS                                          ,                                     ,                 ,S/N
07/01/2013 17:22,2,RUA,DOS GOITACAZES                                    ,                                     ,                 ,0
07/01/2013 17:22,3,RUA,SANTA CATARINA                                    ,                                     ,                 ,S/N
07/01/2013 17:30,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,UNIAO                                             ,BAIRRO                        ,1133
07/01/2013 17:31,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,140
07/01/2013 17:59,1,RUA,URSULA PAULINO                                    ,BETANIA                                           ,BAIRRO                        ,2434
07/01/2013 18:05,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,1925
07/01/2013 18:29,1,RUA,DOS GOITACAZES                                    ,                                     ,                 ,S/N
07/01/2013 18:29,1,RUA,JOSE JORGE FONTE BOA                              ,HAVAI                                             ,BAIRRO                        ,321
